hora,tipo_sinal,direcao,tamanho_canal_pct_atr,distancia_sma_pct_atr,rsi,vela_gatilho_corpo_pct,aceleracao_velas_contra,vela_1_antes_corpo_pct,vela_1_antes_favor,vela_2_antes_corpo_pct,vela_2_antes_favor,alvo_win
7,0,1,0.4790045192984977,2.815855933885986,60.05048778765745,0.4917149596364056,0,0.9107119257344968,1,0.7949456554662214,-1,0
8,0,1,2.094133754359874,1.226635979230618,61.06700468847393,0.6291337167504046,1,0.415850128047752,-1,0.6470435191235206,1,1
8,0,1,2.0130991717850915,0.1859595766678787,53.67687355781669,0.5365386924849636,0,0.6291337167504046,1,0.415850128047752,-1,1
8,0,1,1.8140231052110676,0.312769166240168,54.75256717146572,0.2266147544348233,1,0.5365386924849636,-1,0.6291337167504046,1,0
8,0,1,0.7222259102181343,0.6580792182602839,53.7529623203409,0.8774512284297309,0,0.8111999526547754,1,0.8487920107117392,1,0
9,1,1,1.1102724939361288,0.1834629568801929,55.56152157461258,0.2197307554046538,0,0.8898192555189837,1,0.216420829409395,1,0
10,0,1,0.5412284733926997,3.4971638632850994,64.96086582912508,0.2210546516918039,1,0.1563532284567727,-1,0.2250155295162244,1,1
10,0,1,0.6003104959039597,3.342637173925293,59.5616410642292,0.8627799320490599,0,0.3494674479685943,1,0.2210546516918039,1,1
10,0,1,0.6027621383924042,3.9752144834475738,63.13216445672452,0.5082634859229332,1,0.8627799320490599,-1,0.3494674479685943,1,1
12,0,1,0.7371487502770031,5.484702243236163,54.06299764278342,0.8686343610701951,0,0.4805872537135025,1,0.2495146656425002,1,1
14,0,1,1.0062341125299286,6.007173439868022,52.23675390381592,0.273997366337803,0,0.3833023249763186,1,0.9096195855167049,-1,1
19,0,1,1.406430789169158,2.084532760260476,58.55925449129435,0.8139128865764435,0,0.8114454532100238,1,0.685966893928955,1,1
22,0,1,0.5965598693115782,4.057156365771033,47.49092559776265,0.5068774550673031,0,0.906110308298911,1,0.3119287132610291,1,1
22,0,1,1.1425946343898088,5.591591475958451,59.41234712893746,0.6548328011929441,0,0.4761081934106937,1,0.9280051698809352,1,1
22,0,1,1.097802427640134,5.690460379972568,61.77660382987207,0.4160612327870848,1,0.6548328011929441,-1,0.4761081934106937,1,1
22,0,1,1.087070651542465,5.026264809404453,59.936311473069445,0.2603256891834455,0,0.2627394200677888,1,0.044906915516465,-1,1
7,0,-1,1.392398270152882,1.508557952843658,51.66674514989446,0.8062688056757599,0,0.7169563506081903,1,0.3004465295398391,1,1
7,0,-1,1.3033600668310472,1.6545208222252634,49.555809141575445,0.5034511938924089,1,0.8062688056757599,-1,0.7169563506081903,1,1
7,0,1,1.5520422529836178,0.6587723625875812,60.77579942090143,0.6521959286225674,1,0.5024186638881096,-1,0.5623490488622118,1,1
14,0,-1,0.5884826006936068,0.7865562069328641,51.44558641219396,0.5995517627896809,0,0.7345858441310507,1,0.4127615397321941,1,1
14,0,-1,0.592675723030458,0.8243410675899256,51.3347247284015,0.0274927283305858,1,0.5995517627896809,-1,0.7345858441310507,1,1
15,1,-1,1.3751825715492016,1.527335321347058,46.92174630802782,0.491108061276365,1,0.0390196351481487,-1,0.8131631581238287,1,1
19,0,1,0.8157072004588221,3.0141158425772434,55.78632450553618,0.769268619902631,0,0.9557313989913097,1,0.672426386478414,1,1
19,0,1,0.7279287643553876,3.6791506293436735,61.20366763635428,0.6984466089925874,1,0.769268619902631,-1,0.9557313989913097,1,1
21,0,1,0.9839098266093932,0.1832417467727643,52.736213450421104,0.2422212771128359,1,0.6924471154990172,-1,0.5566904377154914,1,1
22,0,-1,0.7513581348353617,2.6224788199589284,49.48947767670744,0.3347777465563114,0,0.1903835814966601,1,0.2457017959693969,1,1
22,0,-1,0.74861056792457,3.1141285820743407,45.73478887541384,0.4473803143346229,1,0.3347777465563114,-1,0.1903835814966601,1,1
9,0,1,1.5128221818343934,3.0424237867662502,56.04416907206303,0.8818854577913265,0,0.7730346774045977,1,0.7534151159268243,-1,1
12,1,-1,0.7755631355826313,0.445603544365891,38.93014445608297,0.0251470058058174,0,0.8567941761601975,1,0.4765442938338473,-1,1
13,0,-1,1.1783952065200227,6.102185986957151,44.08687453401578,0.5741418183721414,1,0.7107591828478723,-1,0.0347680903909036,1,1
15,1,-1,0.3000406326808715,1.1163909260287566,58.93173880057632,0.5430865233116902,0,0.5220072572931075,1,0.045113249169153,-1,1
18,0,-1,0.9818082935610182,4.587976888649224,32.31620240889508,0.6984368158973746,1,0.79613961673982,-1,0.3546564396434735,1,1
20,1,-1,0.8416578846094385,4.430029240075919,41.70104061540842,0.4441603680442184,1,0.2026627599970402,-1,0.8131572478553722,1,1
22,0,-1,1.7550776816032287,4.027488344575104,33.76620323160154,0.70439551200007,0,0.7210541913284022,1,0.747591267773633,1,1
22,0,-1,1.0394233556483754,1.0837236490914968,52.745693711217,0.7786995807127033,0,0.0206055152075121,1,0.5323333976203632,-1,1
22,0,-1,1.0193167153362397,1.7674776640498902,47.711145903658085,0.7678380122711689,1,0.7786995807127033,-1,0.0206055152075121,1,0
22,0,1,0.7907211845588017,2.499101600505369,61.826477045723685,0.3691127201505125,0,0.363326223899667,1,0.9444652815205372,-1,1
7,0,-1,1.1928988927331394,2.74586888424569,33.57154149565153,0.6199942646862623,1,0.758670394286555,-1,0.730340508669667,1,1
7,0,-1,1.1084613085394484,1.9835231628785803,40.16022738160892,0.7825207400490146,1,0.9249603394348374,-1,0.6199942646862623,1,1
13,0,1,0.9566580758682632,1.4150417618068565,58.42366328611347,0.3061585074387665,0,0.0389690554185046,1,0.7053714528594847,1,1
15,0,-1,0.8569381452929058,1.2831309018869523,46.91308591232502,0.7136251627903877,0,0.2812674904596999,1,0.5754042271222257,1,1
16,0,-1,1.0562736251192095,5.17242837015606,39.99196113402155,0.6643143025312276,0,0.2392501831931682,1,0.1981817789331175,-1,1
21,0,-1,0.4970819894409078,3.633705391097631,31.628551581651507,0.0718124560192037,0,0.4501005207993288,1,0.7826915887425518,1,1
7,0,1,0.4173178772015294,3.101010325763982,59.02911393565495,0.0334156436516363,0,0.7499103083336406,1,0.2037417637836333,1,1
8,0,-1,0.8157832934333722,2.059688640818375,38.773095555688926,0.0751364803756889,0,0.7370806332827998,1,0.3393672191303635,1,1
8,0,-1,0.5595365991428826,1.1244521085466126,47.89496566488236,0.3957102246745053,1,0.9032733998161696,-1,0.5812113915925321,1,1
11,0,-1,0.7483004824381575,4.101299822996706,45.07635287027225,0.729801738572702,0,0.7681157598532617,1,0.4158936426235275,1,1
15,0,-1,0.563719357648484,6.4393730204805015,32.84668144874972,0.538581583133787,0,0.4706099912323864,1,0.6548214081560114,1,0
18,0,1,1.3575467673362651,5.753635917703346,68.11588952554861,0.1357837951385088,0,0.7365840771946282,1,0.820124389773041,1,1
18,0,1,1.4650837730832924,6.213019184784966,69.41651576480189,0.274699888113834,1,0.0958503953875469,-1,0.2072984534691405,1,1
18,0,1,1.4614076448647493,5.520857148192137,64.19121256127198,0.5965599292348044,0,0.274699888113834,1,0.0958503953875469,-1,1
21,0,1,0.3425043681455278,0.5954584607251728,47.78714657632723,0.5891331420167046,0,0.4575366562506034,1,0.2482012329449125,1,1
21,0,1,0.3480468467055959,1.1076836101841363,51.5130500134592,0.7300413695038536,1,0.5891331420167046,-1,0.4575366562506034,1,1
7,0,1,0.9377815324992615,0.903430865963622,58.667210474335775,0.1031416931596684,0,0.7585538406436623,1,0.5402609413533321,1,1
7,0,1,0.9377815324992615,0.903430865963622,58.667210474335775,0.1031416931596684,0,0.7585538406436623,1,0.5402609413533321,1,1
7,0,1,0.8266822304707838,5.12555591860173,63.604367205426456,0.2673693762409622,1,0.8318815628121269,-1,0.2706414713934195,1,1
8,0,1,0.6681165691980566,2.319356795972999,43.55753925263921,0.7672483590685277,0,0.4365602168509033,1,0.8223408581250244,1,1
8,0,1,0.6252472708903943,2.6214652331106167,47.43753144938647,0.3438008138421113,1,0.7672483590685277,-1,0.4365602168509033,1,1
9,0,-1,0.757928760773406,4.123439837518084,32.451320086518805,0.819848273420633,0,0.6216893891534392,1,0.2617427480576704,1,1
9,1,-1,0.6019180055842448,2.424660710189778,54.01399287641231,0.4740365703394409,1,0.3396401587185322,-1,0.0583840066251276,1,1
9,1,-1,1.330148618336242,2.993129035606012,46.10200982508925,0.4739721617271958,0,0.9459081631228764,1,0.4740365703394409,1,1
16,0,-1,0.935149660707766,3.9275970331738246,29.27449620526617,0.1970819950696835,0,0.1782093684176004,1,0.3934787743070088,1,1
19,0,1,0.4121977066449152,0.9590298194036808,54.58068884405704,0.8198451856363936,0,0.3790168232467133,1,0.1565019881875209,1,1
20,0,-1,0.5095803903988583,2.3554680767776914,43.30585930163444,0.5284402423021517,0,0.0966563785212913,1,0.213230512228415,1,1
20,0,-1,0.639292485624038,2.1343260719992974,44.89507669862615,0.7580845078629334,0,0.1693666293910239,1,0.5399287889969291,1,1
20,0,-1,1.4920460568790916,4.058759063772287,38.878126692044304,0.0197145758125521,0,0.1406588657815264,1,0.9171375775424684,1,1
21,0,1,1.4601835609705018,0.5372604670246239,52.60858139349936,0.6965079863738008,0,0.8552235990655669,1,0.8597452275436787,-1,0
22,0,1,1.6696454962769112,5.427607050901263,66.4448672721773,0.0092876848720592,0,0.5718841052931498,1,0.9992494506618984,1,0
7,0,-1,0.6534761726249118,1.784031485643671,44.89022559587024,0.718680906653142,0,0.7051309861299333,1,0.9433891084533158,1,0
10,0,-1,0.7935800302005483,2.850868481913688,46.247436641834575,0.6407668302281782,0,0.5938843003374685,1,0.8017089480593469,1,0
11,0,-1,0.9871342543469724,2.854311169713303,43.28857725957784,0.2912447363145803,0,0.0895578392987126,1,0.9752333151598752,1,1
11,0,1,1.275278414865875,4.227687305996644,64.1399760464671,0.5321813101701445,0,0.3938132972663124,1,0.9530820805259788,1,1
11,0,1,1.2333156956354705,4.703433199726061,66.47101676356303,0.8374223578106109,1,0.5321813101701445,-1,0.3938132972663124,1,1
11,0,1,1.2460998525422635,4.5746406370108055,65.23671734409052,0.2288944743580437,0,0.8374223578106109,1,0.5321813101701445,-1,1
12,0,1,0.951779783226748,4.531392548660508,56.394354082815966,0.7909070075128439,0,0.7774071537418149,1,0.6321999225466889,1,1
12,0,1,0.5834078224039551,0.2428802281423307,44.60292300329864,0.5957239078577207,0,0.3208814614566644,1,0.1061239747383776,1,1
13,0,1,0.3490114188329991,3.5451425661518647,58.642809555418935,0.7464399285384945,0,0.0296673070022577,1,0.2630827778440562,1,1
13,0,-1,0.3546539359841106,1.754245509163468,43.71860012479415,0.534534612696866,0,0.6317179549580845,1,0.6585087010952042,1,1
13,0,-1,0.3640473562749227,2.010694639755406,42.436762909406646,0.3745225211536048,1,0.534534612696866,-1,0.6317179549580845,1,1
14,0,1,0.8018003680383459,0.6666244089413853,53.2324110270164,0.499736408426566,0,0.8904581570165407,1,0.5173408063995052,1,1
20,1,-1,1.1131800932395404,1.7925487038786436,44.79979639468644,0.8734815487186312,1,0.9985830660785784,-1,0.737935664538759,1,1
21,0,-1,0.5466855916765712,4.693046370295664,43.232722536605806,0.3588366568571262,0,0.0286949482426908,1,0.8843098713688898,1,1
7,0,1,1.2019628438625545,3.059285339555336,61.22702114670594,0.5289513920082933,0,0.0106937409758618,1,0.4824705813337114,1,1
8,0,1,1.1998894413288823,2.21394897940816,57.4541215831371,0.2072858625824876,0,0.3412729620719746,1,0.7736720856711192,1,1
8,0,1,1.2284037751155692,2.4491324939180545,57.8716429514872,0.1489987975985783,0,0.6883627360419424,1,0.2072858625824876,-1,1
10,0,-1,1.1913797615930064,3.0637625121039047,40.43506452306431,0.7816305660037152,0,0.9005294101169421,1,0.8401244639477716,1,1
10,0,-1,1.1675001912102938,3.357025699569957,38.56227484278613,0.377097169734515,1,0.7816305660037152,-1,0.9005294101169421,1,1
17,0,1,1.5854406737003386,3.81395681138689,58.00578833279735,0.5446297504088424,0,0.4355461968576372,1,0.2225878405453974,-1,0
17,0,1,1.2898441464314443,2.1354368223826112,55.678635667597895,0.7572769177254394,0,1.0,1,0.6812113708551115,1,1
17,0,1,1.2898441464314443,2.1354368223826112,55.678635667597895,0.7572769177254394,0,1.0,1,0.6812113708551115,1,1
20,0,1,0.8823865105244886,2.17208165599652,60.50411508530244,0.7529074903844073,0,0.5745487677238941,1,0.8016992589598984,1,1
20,0,1,0.4008022557478152,4.776153830999954,65.36125357660522,0.0194899503506376,1,0.0394658160616079,-1,0.256710751091329,1,1
21,0,-1,0.7293753123073469,4.351547338671887,35.1110245035965,0.1588317677091376,1,0.7237774086281363,-1,0.7123822082818514,1,1
7,0,1,0.6874977736128995,1.7708506505464927,55.640653748655296,0.2399876860036112,1,0.128733207531143,-1,0.4466893917342079,1,1
7,0,1,1.2345605851154695,0.4161014190351901,48.29159482181273,0.3739887355750547,1,0.9571062380022984,-1,0.2399876860036112,1,1
8,0,1,1.0187113844414477,0.9163881372745708,60.03726270864056,0.2910751881938783,0,0.3772566118616833,1,0.7329832234251067,1,1
9,0,1,0.8400043069326637,6.031794522769006,62.129185995602775,0.156647752158949,0,0.5320942060630146,1,0.4582730995795858,1,1
12,0,-1,0.5347309551852715,1.0600464715780022,48.903536888450056,0.6826745543424597,0,0.0803579876706999,1,0.9275261288804092,1,1
12,0,-1,0.499155303131383,1.299130480836762,46.69962262072647,0.3469473483362033,1,0.6826745543424597,-1,0.0803579876706999,1,1
12,0,-1,0.4811725476501565,0.7951571088333717,49.7869725766802,0.5873158509455471,0,0.3469473483362033,1,0.6826745543424597,-1,1
13,0,-1,0.6948406853329893,1.773522338200855,49.66546769700149,0.2811002926629757,0,0.740720790941562,1,0.445352291263881,1,0
15,0,-1,0.9081029636094152,3.4996190807046466,41.52408115286326,0.6236882103072202,0,0.1003300920772192,1,0.7130013326898276,1,1
17,1,-1,0.2449888177497148,0.3848727388627016,53.24992665169423,0.3695278701500992,1,0.6336255326545944,-1,0.8215364444206217,1,0
17,1,-1,0.2449888177497148,0.3848727388627016,53.24992665169423,0.3695278701500992,1,0.6336255326545944,-1,0.8215364444206217,1,0
17,0,-1,1.0665184031300652,1.8015657588709015,38.41911417595394,0.116553807880121,0,0.4205543694923647,1,0.8129294254665328,1,1
18,0,-1,0.4033380320557978,2.5583524125160704,50.70812217179563,0.6278348363847345,0,0.0929353163852214,1,0.2206360318715272,1,1
18,0,-1,0.6446485658594877,2.9317992151924206,48.76053095262508,0.7333171864851367,0,0.5309097958545734,1,0.6581293946439386,1,1
19,0,-1,1.3030419321299818,4.389229805937319,38.232204581213175,0.3851273005886654,0,0.6970619546920526,1,0.963376900764672,1,1
19,0,-1,0.7204011583401007,0.5152108147073929,43.04906909331527,0.3272066514826792,1,0.616772817233933,-1,0.4835342429194622,1,1
21,0,-1,0.3429471842390483,3.885041625925064,49.17132452617019,0.7754446907385292,0,0.2128089647055917,1,0.531041988968034,1,1
11,1,-1,0.2999766497762348,3.235151239227376,52.32635487674177,0.0817631453433767,0,0.230938629013368,1,0.2374449116033242,-1,1
13,0,-1,0.5267366529426378,4.1281455973559,38.759255671072864,0.5002817979973685,1,0.999759584270293,-1,0.1024376412927776,1,1
15,0,-1,1.236711832390918,1.5809569068048726,48.45173095362168,0.0579764435904945,0,0.143947405355904,1,0.0223853549399171,1,1
15,0,-1,0.3266776235792749,3.364678096710568,45.029394515686825,0.8275532565554219,0,0.4889319870958494,1,0.7909690835671621,1,1
16,0,-1,0.4753420942144341,5.487461186307162,37.891223844966746,0.1473998264365827,0,0.4093350911253526,1,0.0876517540337544,1,1
16,0,-1,0.4917482681970753,5.600214837060053,37.62249110954603,0.0844284160440303,1,0.1473998264365827,-1,0.4093350911253526,1,1
17,0,-1,0.4012376825304847,4.289928612661657,36.78921103344981,0.6891076689622231,0,0.1549044248198714,1,0.2268766278915039,1,1
18,0,-1,0.2553198796069503,0.145709039468344,53.26039066360219,0.1221794792985858,0,0.6404594944619226,1,0.1318726474985345,1,1
18,0,-1,1.3265124105706134,1.5390918512204108,43.35311337860931,0.5529961921023118,0,0.5737809740533533,1,0.9652504881399464,1,1
18,0,-1,1.3444926143177256,2.1478034647975472,39.63361437349541,0.4711713236577782,1,0.5529961921023118,-1,0.5737809740533533,1,1
18,0,-1,1.274282473553105,1.450300412834215,44.119655183471366,0.8571667605215136,0,0.4711713236577782,1,0.5529961921023118,-1,1
8,0,-1,0.6969118845452866,5.905451006790292,35.89803738910588,0.1623040572537617,0,0.5659998240259111,1,0.5415747142019617,1,1
8,0,-1,0.6872427375511028,5.937498357082233,35.062470703342896,0.2219465560079975,1,0.1623040572537617,-1,0.5659998240259111,1,1
10,0,-1,0.6583289570771101,5.974840994953719,38.153731491519096,0.1626380487733144,0,0.2548320211809677,1,0.0570583306855995,1,1
15,0,-1,0.9395302215737168,6.009889354626341,41.261763075692905,0.7552957900557294,0,0.8952122144779823,1,0.93562155747291,1,1
15,0,-1,0.8482439968281457,5.4442173995718,40.8384096588329,0.0855980802639268,1,0.7552957900557294,-1,0.8952122144779823,1,1
15,0,-1,0.817009378049747,5.126033346705103,41.23103328628714,0.2653003782614215,0,0.0855980802639268,1,0.7552957900557294,-1,1
16,1,-1,0.3084770354237994,0.2219986785044936,57.3292564924248,0.5842722516872512,0,0.8793208416261867,1,0.3220940492937765,-1,1
17,0,-1,1.121388093560172,0.9802673361924944,44.46161392200741,0.7877456346414901,0,0.3242556927195317,1,0.8641139499401815,1,1
19,0,-1,1.212564448505301,4.851793023193123,48.75767734619847,0.6610815436779438,0,0.0952476494715382,1,0.4062801102545842,-1,1
19,0,-1,0.4781920628264929,1.87351807623715,46.71464462166395,0.8440054789667671,1,0.9044726841536188,-1,0.9670729595502652,1,1
19,0,-1,0.477206761717959,1.030005733222404,51.120696611120586,0.7226852045297789,0,0.8440054789667671,1,0.9044726841536188,-1,1
9,0,-1,0.5812800336858963,2.3071508475373075,38.199905737763295,0.8784908868257454,1,0.4780191474737376,-1,0.5617963291515086,1,1
9,0,-1,0.5241939116815357,3.41966562368423,42.35596503331244,0.7791175068562582,0,0.3840120699529608,1,0.8667533512236946,1,1
9,0,-1,0.5608331089961774,4.166975021152806,39.929290138308886,0.5612650991892282,1,0.7791175068562582,-1,0.3840120699529608,1,1
13,0,-1,0.6411662411069622,6.197058257674836,43.74842481628373,0.2587471279750737,0,0.0128536231969289,1,0.8450048828497404,-1,1
13,0,-1,0.3784141304432409,3.7573622270223495,55.217389734155184,0.6780186616860374,0,0.5431852168207213,1,0.5726988759017846,-1,1
13,0,-1,0.3376390722090632,3.413714727281151,53.94302174122927,0.3313662490445758,1,0.6780186616860374,-1,0.5431852168207213,1,1
13,1,-1,0.4591491844961756,1.6256536426629162,51.52187360585821,0.365144156896323,0,0.810884501470858,1,0.3608728764763115,-1,1
15,0,-1,0.5613219753828478,1.6127469117635438,51.63909164286911,0.2703160397590852,0,0.4014004585367491,1,0.3052731910206419,1,1
17,1,1,0.3425905965453847,3.419893989709056,56.22707560429777,0.2805407661253796,0,0.8400158613168984,1,0.476291418493605,-1,1
18,0,1,0.543630365452779,1.9190544184734937,63.50807610586421,0.1732482698438455,1,0.4348268263355009,-1,0.4002310447752639,1,1
18,1,1,0.6902326350288499,1.0984836531068871,45.61593048679902,0.4744592305624885,0,0.9306320706497132,1,0.0099036963150314,1,1
20,0,-1,1.026536630037954,0.5607501017320136,51.23648833713524,0.8533797042554176,1,0.8776167477291953,-1,0.2885269901037876,1,1
20,0,-1,1.5177470941006044,3.835649537596001,41.33864803925002,0.6237347999386781,0,0.2093989834020832,1,0.0228840992086393,-1,1
20,0,-1,1.3479658858490962,4.812010757825968,33.79683940238672,0.8748106764066166,1,0.6237347999386781,-1,0.2093989834020832,1,1
9,0,1,1.0325457261208264,6.01533026989213,56.92410057485422,0.8758181724712599,0,0.1872712142394457,1,0.9000246151629181,-1,1
11,0,-1,0.3025535468065706,5.262093747287489,42.62495944496574,0.8291663998575557,0,0.489271137624674,1,0.6690979049082827,1,1
11,0,-1,0.3025535468065706,5.262093747287489,42.62495944496574,0.8291663998575557,0,0.489271137624674,1,0.6690979049082827,1,1
13,0,1,1.5327182489113838,2.0617129220760604,47.44300130695172,0.6837630395718629,0,0.5793973308675402,1,0.0789794433453917,-1,1
13,0,1,1.540120391040685,2.396116837405202,50.20911694665609,0.4098820146491599,1,0.6837630395718629,-1,0.5793973308675402,1,1
13,0,1,0.2235830442445653,4.275890768062534,59.91824335545026,0.3218934187931603,0,0.5089450064662717,1,0.1619656995792897,1,1
14,0,1,0.7429018155881346,0.6515965697982364,54.8678363442378,0.3259103006149806,0,0.5055426624098719,1,0.3028478022900573,1,1
16,0,1,0.4136668351772089,3.402184220323231,55.69943305546061,0.2170471435619125,0,0.1554121121082046,1,0.9597716313910596,1,1
19,0,-1,0.7710289597549126,6.399971218141087,40.59647619738188,0.3955882308249676,0,0.2751203316454684,1,0.4166381035506109,-1,1
20,0,1,0.8257916483558048,5.409963420053024,68.58993922993625,0.0311750744126159,1,0.8985398891120497,-1,0.780668585862051,1,1
20,0,1,0.8319210943326206,5.3290030537051525,67.50295896661322,0.1286413284599029,0,0.0311750744126159,1,0.8985398891120497,-1,1
20,0,1,0.8787613247822506,5.718509098966592,68.00819498707953,0.1034611788664619,1,0.1286413284599029,-1,0.0311750744126159,1,0
8,0,-1,0.5211748104659931,1.123481819909736,43.16849790031032,0.2193408784056787,0,0.1971400117768834,1,0.7802692280341049,1,1
11,1,-1,0.8116317973278375,2.9850070711375936,49.23771258016112,0.0596477506377391,0,0.9024606975967008,1,1.0,1,1
12,0,1,1.4980812123941232,2.296977989568445,52.74380044852966,0.546662326510427,0,0.2196619769472026,1,0.9998105215577124,1,1
12,0,1,1.47258711164155,2.7716246478723376,56.13463198059233,0.7243958852451079,1,0.546662326510427,-1,0.2196619769472026,1,1
12,0,1,1.448790156642121,2.1887266254435667,52.4361223866727,0.5386545536580997,0,0.7243958852451079,1,0.546662326510427,-1,1
12,0,1,1.048689079380526,2.312288989047728,53.30788926616378,0.8281656329176464,0,0.235496210834167,1,0.6684591259178625,1,1
12,0,1,0.996659998297158,2.376271756251912,54.74136447434236,0.4039456749395348,1,0.8281656329176464,-1,0.235496210834167,1,1
12,0,1,1.0299394644151214,2.0302241436213677,51.77239954361316,0.5746553954095266,0,0.4039456749395348,1,0.8281656329176464,-1,1
16,0,-1,0.3330582663304355,1.925026887567025,54.40184998222987,0.6088366925598855,0,0.4556234404157913,1,0.4784640704832977,1,1
21,0,1,1.0401742724729433,1.86800208675532,61.12590604655362,0.5838501171928343,0,0.488514070340958,1,0.9042992389435957,1,1
21,0,1,1.0058829175758393,2.282542084463941,63.422143947831465,0.4520708483362745,1,0.5838501171928343,-1,0.488514070340958,1,1
21,0,-1,1.0454727747555868,0.3763806640494703,40.41720617450621,0.80462514947006,0,0.1599337683529921,1,0.7833764049925035,1,1
7,0,-1,0.6937463000688162,5.198921493123606,32.09286399333878,0.0414414261233245,0,0.2609501012253605,1,0.6387751546446832,-1,1
10,0,1,0.7476727520625539,4.694967969139961,49.60807054194618,0.7068854447981201,0,0.35388375257207,1,0.2343086534641525,1,1
11,0,1,0.5503400558299535,4.97981277262388,56.03410277264469,0.3638871533334016,0,0.1353246361724562,1,0.3795276076621349,1,1
13,0,-1,0.7003953469358379,2.5482822225521957,39.78480655270408,0.2271406478172876,0,0.1723148744419299,1,0.2912626111524876,1,1
15,0,-1,1.3073928729524027,2.27793239563511,48.19326458982866,0.7884297562815848,0,0.3241936151369432,1,0.0675236430181226,-1,1
15,0,-1,1.992580809978244,5.912074105559258,30.628250423435446,0.3273651725061711,0,0.9991583542202342,1,0.954797510529956,1,1
15,0,-1,1.8890185664035903,5.808368397782191,29.572919250347923,0.3549543736161357,1,0.3273651725061711,-1,0.9991583542202342,1,1
15,0,-1,1.8392927995309576,4.5855495585846455,38.35634824965621,0.8929772071693465,0,0.3549543736161357,1,0.3273651725061711,-1,1
16,0,-1,0.6481752282042154,1.230371217166901,40.33396129188665,0.5709566007186667,0,0.4728685473674675,1,0.5345444769551732,1,1
16,0,-1,1.0001209667798725,2.336342398344672,41.94743124027731,0.0206928314042828,0,0.6170241233438771,1,0.6981400885819413,1,1
17,0,1,1.5834794657973168,1.4506585867692925,62.52772550976389,0.6667881512806129,1,0.4443878102574716,-1,0.2196987615829741,1,0
18,0,1,0.7206802299057765,3.232153346575855,57.937155875329694,0.8292551676188069,0,0.6074811322052139,1,1.0,1,1
21,0,-1,0.8805697696224187,2.705583283828457,40.94007783641508,0.2673614944272692,0,0.7989476968058034,1,0.7829716465938161,-1,1
11,1,-1,0.9994586139520284,2.143954637655981,46.99022040359406,0.8953221035921289,1,0.1900589916548246,-1,0.5964713522130985,1,1
12,0,1,0.7760274912973602,0.8169385532136776,43.152948215353206,0.8209157995353202,0,0.6629463754950321,1,0.8805211863657401,1,1
13,0,1,1.52678117561248,3.275924404620957,64.37816229225128,0.3090330062560846,0,0.61107955562894,1,0.7594190978816832,1,1
13,0,1,1.7446524791844842,4.30510212443133,66.91246045933234,0.6539393186063471,1,0.3090330062560846,-1,0.61107955562894,1,1
13,0,1,1.7146601026940154,3.7326915627156976,63.09385847952252,0.0665015186887261,0,0.2419618098613637,1,0.6305299140584911,-1,1
18,0,1,0.3580076597742209,2.275059277464462,49.976460537464135,0.8710581366294833,0,0.2913319216009252,1,0.6611780250258885,1,1
20,0,1,0.6608888974696796,2.048824598450288,50.68348824259435,0.121193793069358,0,0.6356368296398702,1,0.8680100247964011,1,1
21,0,1,0.4886100656098885,1.9246357576939848,55.3150603123152,0.0519861485108626,0,0.3503666082482348,1,0.5193890470040626,1,1
21,0,1,0.4746470601952692,2.5804968790196114,59.30450783459625,0.524390052336086,1,0.0519861485108626,-1,0.3503666082482348,1,1
21,0,1,0.4636627832005226,1.5919292774431977,52.8656715923544,0.8278240247094535,0,0.524390052336086,1,0.0519861485108626,-1,1
7,0,-1,1.1101323598324568,5.024946025180367,37.0757065201883,0.3823686739440864,0,0.0876014489172231,1,0.4182170865240271,1,1
11,0,-1,1.4971642238593752,2.0848932036279373,50.65656080596277,0.523619224768869,0,0.2170417675429653,1,0.219936281194191,1,1
11,0,-1,1.3917910101933104,2.3376190052689,47.53705060635356,0.7743444902889657,1,0.523619224768869,-1,0.2170417675429653,1,1
11,0,-1,1.4908361282100555,1.7565822378294231,51.91205025795204,0.4355769191891933,0,0.7743444902889657,1,0.523619224768869,-1,1
14,0,1,0.6060479706516133,1.2999111027771133,50.32648080518246,0.684533214224818,0,0.3266505351262877,1,0.7851060813607926,-1,1
14,1,1,0.6314432566892536,3.2547895372153257,60.24975177446715,0.4291256953236895,1,0.1849038139392354,-1,0.7980336007409063,1,1
17,0,1,1.0145316463630425,3.3461425969637806,60.51748092728148,0.6600443242560788,0,0.6346272961774077,1,0.3242048141582688,1,1
18,0,1,0.7508595936626464,0.5193808628150662,55.46882646896347,0.6987665544598829,0,0.5501350686435637,1,0.6207398792772673,1,1
21,0,1,0.5561125511785203,4.967403888791746,61.53379205916914,0.4104573884628084,0,0.7276669493689065,1,0.7568494232522678,1,1
7,0,-1,1.3433577145117193,1.205102943797465,40.10688175043556,0.6544519626234006,0,0.410957765762739,1,0.9685385137532446,1,1
